"area_name","area_code","date","new_cases","total_cases"
"Southwark","E09000028",2020-04-10,35,979
"Sutton","E09000029",2020-04-10,14,434
"Tower Hamlets","E09000030",2020-04-10,18,498
"Waltham Forest","E09000031",2020-04-10,24,547
"Wandsworth","E09000032",2020-04-10,29,752
"Westminster","E09000033",2020-04-10,9,502
"Barking and Dagenham","E09000002",2020-04-11,9,357
"Barnet","E09000003",2020-04-11,20,979
"Bexley","E09000004",2020-04-11,16,482
"Brent","E09000005",2020-04-11,22,1043
"Bromley","E09000006",2020-04-11,25,804
"Camden","E09000007",2020-04-11,9,445
"Croydon","E09000008",2020-04-11,24,1024
"Ealing","E09000009",2020-04-11,26,772
"Enfield","E09000010",2020-04-11,21,577
"Greenwich","E09000011",2020-04-11,16,519
"Hackney and City of London","E09000012",2020-04-11,15,534
"Hammersmith and Fulham","E09000013",2020-04-11,4,395
"Haringey","E09000014",2020-04-11,10,443
"Harrow","E09000015",2020-04-11,15,673
"Havering","E09000016",2020-04-11,18,492
"Hillingdon","E09000017",2020-04-11,17,528
"Hounslow","E09000018",2020-04-11,9,496
"Islington","E09000019",2020-04-11,4,341
"Kensington and Chelsea","E09000020",2020-04-11,4,381
"Kingston upon Thames","E09000021",2020-04-11,4,301
"Lambeth","E09000022",2020-04-11,47,943
"Lewisham","E09000023",2020-04-11,15,732
"Merton","E09000024",2020-04-11,18,514
"Newham","E09000025",2020-04-11,30,797
"Redbridge","E09000026",2020-04-11,14,541
"Richmond upon Thames","E09000027",2020-04-11,6,289
"Southwark","E09000028",2020-04-11,29,1008
"Sutton","E09000029",2020-04-11,20,454
"Tower Hamlets","E09000030",2020-04-11,13,511
"Waltham Forest","E09000031",2020-04-11,16,563
"Wandsworth","E09000032",2020-04-11,14,766
"Westminster","E09000033",2020-04-11,11,513
"Barking and Dagenham","E09000002",2020-04-12,18,375
"Barnet","E09000003",2020-04-12,18,997
"Bexley","E09000004",2020-04-12,11,493
"Brent","E09000005",2020-04-12,27,1070
"Bromley","E09000006",2020-04-12,13,817
"Camden","E09000007",2020-04-12,8,453
"Croydon","E09000008",2020-04-12,32,1056
"Ealing","E09000009",2020-04-12,28,800
"Enfield","E09000010",2020-04-12,22,599
"Greenwich","E09000011",2020-04-12,15,534
"Hackney and City of London","E09000012",2020-04-12,11,545
"Hammersmith and Fulham","E09000013",2020-04-12,7,402
"Haringey","E09000014",2020-04-12,12,455
"Harrow","E09000015",2020-04-12,15,688
"Havering","E09000016",2020-04-12,24,516
"Hillingdon","E09000017",2020-04-12,12,540
"Hounslow","E09000018",2020-04-12,13,509
"Islington","E09000019",2020-04-12,7,348
"Kensington and Chelsea","E09000020",2020-04-12,3,384
"Kingston upon Thames","E09000021",2020-04-12,23,324
"Lambeth","E09000022",2020-04-12,17,960
"Lewisham","E09000023",2020-04-12,19,751
"Merton","E09000024",2020-04-12,13,527
"Newham","E09000025",2020-04-12,16,813
"Redbridge","E09000026",2020-04-12,28,569
"Richmond upon Thames","E09000027",2020-04-12,11,300
"Southwark","E09000028",2020-04-12,12,1020
"Sutton","E09000029",2020-04-12,9,463
"Tower Hamlets","E09000030",2020-04-12,15,526
"Waltham Forest","E09000031",2020-04-12,22,585
"Wandsworth","E09000032",2020-04-12,11,777
"Westminster","E09000033",2020-04-12,9,522
"Barking and Dagenham","E09000002",2020-04-13,18,393
"Barnet","E09000003",2020-04-13,23,1020
"Bexley","E09000004",2020-04-13,12,505
"Brent","E09000005",2020-04-13,25,1095
"Bromley","E09000006",2020-04-13,33,850
"Camden","E09000007",2020-04-13,13,466
"Croydon","E09000008",2020-04-13,26,1082
"Ealing","E09000009",2020-04-13,35,835
"Enfield","E09000010",2020-04-13,14,613
"Greenwich","E09000011",2020-04-13,12,546
"Hackney and City of London","E09000012",2020-04-13,9,554
"Hammersmith and Fulham","E09000013",2020-04-13,9,411
"Haringey","E09000014",2020-04-13,17,472
"Harrow","E09000015",2020-04-13,23,711
"Havering","E09000016",2020-04-13,17,533
"Hillingdon","E09000017",2020-04-13,17,557
"Hounslow","E09000018",2020-04-13,9,518
"Islington","E09000019",2020-04-13,7,355
"Kensington and Chelsea","E09000020",2020-04-13,7,391
"Kingston upon Thames","E09000021",2020-04-13,13,337
"Lambeth","E09000022",2020-04-13,17,977
"Lewisham","E09000023",2020-04-13,29,780
"Merton","E09000024",2020-04-13,21,548
"Newham","E09000025",2020-04-13,20,833
"Redbridge","E09000026",2020-04-13,21,590
"Richmond upon Thames","E09000027",2020-04-13,8,308
"Southwark","E09000028",2020-04-13,25,1045
"Sutton","E09000029",2020-04-13,57,520
"Tower Hamlets","E09000030",2020-04-13,17,543
"Waltham Forest","E09000031",2020-04-13,20,605
"Wandsworth","E09000032",2020-04-13,17,794
"Westminster","E09000033",2020-04-13,10,532
"Barking and Dagenham","E09000002",2020-04-14,14,407
"Barnet","E09000003",2020-04-14,21,1041
"Bexley","E09000004",2020-04-14,25,530
"Brent","E09000005",2020-04-14,34,1129
"Bromley","E09000006",2020-04-14,22,872
"Camden","E09000007",2020-04-14,9,475
"Croydon","E09000008",2020-04-14,51,1133
"Ealing","E09000009",2020-04-14,26,861
"Enfield","E09000010",2020-04-14,38,651
"Greenwich","E09000011",2020-04-14,31,577
"Hackney and City of London","E09000012",2020-04-14,8,562
"Hammersmith and Fulham","E09000013",2020-04-14,9,420
"Haringey","E09000014",2020-04-14,10,482
"Harrow","E09000015",2020-04-14,17,728
"Havering","E09000016",2020-04-14,16,549
"Hillingdon","E09000017",2020-04-14,17,574
"Hounslow","E09000018",2020-04-14,22,540
"Islington","E09000019",2020-04-14,7,362
"Kensington and Chelsea","E09000020",2020-04-14,7,398
"Kingston upon Thames","E09000021",2020-04-14,19,356
"Lambeth","E09000022",2020-04-14,11,988
"Lewisham","E09000023",2020-04-14,16,796
"Merton","E09000024",2020-04-14,13,561
"Newham","E09000025",2020-04-14,17,850
"Redbridge","E09000026",2020-04-14,15,605
"Richmond upon Thames","E09000027",2020-04-14,9,317
"Southwark","E09000028",2020-04-14,22,1067
"Sutton","E09000029",2020-04-14,31,551
"Tower Hamlets","E09000030",2020-04-14,8,551
"Waltham Forest","E09000031",2020-04-14,23,628
"Wandsworth","E09000032",2020-04-14,23,817
"Westminster","E09000033",2020-04-14,14,546
"Barking and Dagenham","E09000002",2020-04-15,12,419
"Barnet","E09000003",2020-04-15,24,1065
"Bexley","E09000004",2020-04-15,19,549
"Brent","E09000005",2020-04-15,30,1159
"Bromley","E09000006",2020-04-15,26,898
"Camden","E09000007",2020-04-15,21,496
"Croydon","E09000008",2020-04-15,43,1176
"Ealing","E09000009",2020-04-15,44,905
"Enfield","E09000010",2020-04-15,15,666
"Greenwich","E09000011",2020-04-15,16,593
"Hackney and City of London","E09000012",2020-04-15,12,574
"Hammersmith and Fulham","E09000013",2020-04-15,30,450
"Haringey","E09000014",2020-04-15,14,496
"Harrow","E09000015",2020-04-15,17,745
"Havering","E09000016",2020-04-15,21,570
"Hillingdon","E09000017",2020-04-15,22,596
"Hounslow","E09000018",2020-04-15,17,557
"Islington","E09000019",2020-04-15,10,372
"Kensington and Chelsea","E09000020",2020-04-15,6,404
"Kingston upon Thames","E09000021",2020-04-15,17,373
"Lambeth","E09000022",2020-04-15,24,1012
"Lewisham","E09000023",2020-04-15,25,821
"Merton","E09000024",2020-04-15,14,575
"Newham","E09000025",2020-04-15,18,868
"Redbridge","E09000026",2020-04-15,12,617
"Richmond upon Thames","E09000027",2020-04-15,9,326
"Southwark","E09000028",2020-04-15,27,1094
"Sutton","E09000029",2020-04-15,34,585
"Tower Hamlets","E09000030",2020-04-15,15,566
"Waltham Forest","E09000031",2020-04-15,30,658
"Wandsworth","E09000032",2020-04-15,21,838
"Westminster","E09000033",2020-04-15,15,561
"Barking and Dagenham","E09000002",2020-04-16,12,431
"Barnet","E09000003",2020-04-16,20,1085
"Bexley","E09000004",2020-04-16,23,572
"Brent","E09000005",2020-04-16,40,1199
"Bromley","E09000006",2020-04-16,29,927
"Camden","E09000007",2020-04-16,11,507
"Croydon","E09000008",2020-04-16,33,1209
"Ealing","E09000009",2020-04-16,24,929
"Enfield","E09000010",2020-04-16,22,688
"Greenwich","E09000011",2020-04-16,13,606
"Hackney and City of London","E09000012",2020-04-16,7,581
"Hammersmith and Fulham","E09000013",2020-04-16,25,475
"Haringey","E09000014",2020-04-16,5,501
"Harrow","E09000015",2020-04-16,23,768
"Havering","E09000016",2020-04-16,22,592
"Hillingdon","E09000017",2020-04-16,19,615
"Hounslow","E09000018",2020-04-16,17,574
"Islington","E09000019",2020-04-16,7,379
"Kensington and Chelsea","E09000020",2020-04-16,9,413
"Kingston upon Thames","E09000021",2020-04-16,19,392
"Lambeth","E09000022",2020-04-16,21,1033
"Lewisham","E09000023",2020-04-16,17,838
"Merton","E09000024",2020-04-16,14,589
"Newham","E09000025",2020-04-16,16,884
"Redbridge","E09000026",2020-04-16,17,634
"Richmond upon Thames","E09000027",2020-04-16,11,337
"Southwark","E09000028",2020-04-16,22,1116
"Sutton","E09000029",2020-04-16,24,609
"Tower Hamlets","E09000030",2020-04-16,12,578
"Waltham Forest","E09000031",2020-04-16,13,671
"Wandsworth","E09000032",2020-04-16,20,858
"Westminster","E09000033",2020-04-16,10,571
"Barking and Dagenham","E09000002",2020-04-17,10,441
"Barnet","E09000003",2020-04-17,21,1106
"Bexley","E09000004",2020-04-17,19,591
"Brent","E09000005",2020-04-17,36,1235
"Bromley","E09000006",2020-04-17,27,954
"Camden","E09000007",2020-04-17,11,518
"Croydon","E09000008",2020-04-17,34,1243
"Ealing","E09000009",2020-04-17,22,951
"Enfield","E09000010",2020-04-17,36,724
"Greenwich","E09000011",2020-04-17,12,618
"Hackney and City of London","E09000012",2020-04-17,9,590
"Hammersmith and Fulham","E09000013",2020-04-17,17,492
"Haringey","E09000014",2020-04-17,7,508
"Harrow","E09000015",2020-04-17,27,795
"Havering","E09000016",2020-04-17,10,602
"Hillingdon","E09000017",2020-04-17,33,648
"Hounslow","E09000018",2020-04-17,18,592
"Islington","E09000019",2020-04-17,12,391
"Kensington and Chelsea","E09000020",2020-04-17,8,421
"Kingston upon Thames","E09000021",2020-04-17,22,414
"Lambeth","E09000022",2020-04-17,12,1045
"Lewisham","E09000023",2020-04-17,29,867
"Merton","E09000024",2020-04-17,21,610
"Newham","E09000025",2020-04-17,16,900
"Redbridge","E09000026",2020-04-17,20,654
"Richmond upon Thames","E09000027",2020-04-17,7,344
"Southwark","E09000028",2020-04-17,16,1132
"Sutton","E09000029",2020-04-17,23,632
"Tower Hamlets","E09000030",2020-04-17,3,581
"Waltham Forest","E09000031",2020-04-17,11,682
"Wandsworth","E09000032",2020-04-17,21,879
"Westminster","E09000033",2020-04-17,9,580
"Barking and Dagenham","E09000002",2020-04-18,7,448
"Barnet","E09000003",2020-04-18,15,1121
"Bexley","E09000004",2020-04-18,10,601
"Brent","E09000005",2020-04-18,29,1264
"Bromley","E09000006",2020-04-18,15,969
"Camden","E09000007",2020-04-18,15,533
"Croydon","E09000008",2020-04-18,33,1276
"Ealing","E09000009",2020-04-18,20,971
"Enfield","E09000010",2020-04-18,17,741
"Greenwich","E09000011",2020-04-18,10,628
"Hackney and City of London","E09000012",2020-04-18,6,596
"Hammersmith and Fulham","E09000013",2020-04-18,4,496
"Haringey","E09000014",2020-04-18,4,512
"Harrow","E09000015",2020-04-18,15,810
"Havering","E09000016",2020-04-18,11,613
"Hillingdon","E09000017",2020-04-18,20,668
"Hounslow","E09000018",2020-04-18,14,606
"Islington","E09000019",2020-04-18,4,395
"Kensington and Chelsea","E09000020",2020-04-18,6,427
"Kingston upon Thames","E09000021",2020-04-18,20,434
"Lambeth","E09000022",2020-04-18,17,1062
"Lewisham","E09000023",2020-04-18,6,873
"Merton","E09000024",2020-04-18,9,619
"Newham","E09000025",2020-04-18,9,909
"Redbridge","E09000026",2020-04-18,7,661
"Richmond upon Thames","E09000027",2020-04-18,6,350
"Southwark","E09000028",2020-04-18,17,1149
"Sutton","E09000029",2020-04-18,19,651
"Tower Hamlets","E09000030",2020-04-18,6,587
"Waltham Forest","E09000031",2020-04-18,15,697
"Wandsworth","E09000032",2020-04-18,13,892
"Westminster","E09000033",2020-04-18,3,583
"Barking and Dagenham","E09000002",2020-04-19,15,463
"Barnet","E09000003",2020-04-19,21,1142
"Bexley","E09000004",2020-04-19,22,623
"Brent","E09000005",2020-04-19,21,1285
"Bromley","E09000006",2020-04-19,13,982
"Camden","E09000007",2020-04-19,6,539
"Croydon","E09000008",2020-04-19,14,1290
"Ealing","E09000009",2020-04-19,17,988
"Enfield","E09000010",2020-04-19,13,754
"Greenwich","E09000011",2020-04-19,7,635
"Hackney and City of London","E09000012",2020-04-19,10,606
"Hammersmith and Fulham","E09000013",2020-04-19,6,502
"Haringey","E09000014",2020-04-19,17,529
"Harrow","E09000015",2020-04-19,27,837
"Havering","E09000016",2020-04-19,15,628
"Hillingdon","E09000017",2020-04-19,24,692
"Hounslow","E09000018",2020-04-19,23,629
"Islington","E09000019",2020-04-19,1,396
"Kensington and Chelsea","E09000020",2020-04-19,1,428
"Kingston upon Thames","E09000021",2020-04-19,10,444
"Lambeth","E09000022",2020-04-19,11,1073
"Lewisham","E09000023",2020-04-19,11,884
"Merton","E09000024",2020-04-19,13,632
"Newham","E09000025",2020-04-19,8,917
"Redbridge","E09000026",2020-04-19,8,669
"Richmond upon Thames","E09000027",2020-04-19,11,361
"Southwark","E09000028",2020-04-19,5,1154
"Sutton","E09000029",2020-04-19,13,664
"Tower Hamlets","E09000030",2020-04-19,6,593
"Waltham Forest","E09000031",2020-04-19,19,716
"Wandsworth","E09000032",2020-04-19,4,896
"Westminster","E09000033",2020-04-19,4,587
"Barking and Dagenham","E09000002",2020-04-20,7,470
"Barnet","E09000003",2020-04-20,14,1156
"Bexley","E09000004",2020-04-20,14,637
"Brent","E09000005",2020-04-20,16,1301
"Bromley","E09000006",2020-04-20,19,1001
"Camden","E09000007",2020-04-20,8,547
"Croydon","E09000008",2020-04-20,26,1316
"Ealing","E09000009",2020-04-20,22,1010
"Enfield","E09000010",2020-04-20,31,785
"Greenwich","E09000011",2020-04-20,11,646
"Hackney and City of London","E09000012",2020-04-20,14,620
"Hammersmith and Fulham","E09000013",2020-04-20,10,512
"Haringey","E09000014",2020-04-20,5,534
"Harrow","E09000015",2020-04-20,17,854
"Havering","E09000016",2020-04-20,14,642
"Hillingdon","E09000017",2020-04-20,25,717
"Hounslow","E09000018",2020-04-20,14,643
"Islington","E09000019",2020-04-20,12,408
"Kensington and Chelsea","E09000020",2020-04-20,7,435
"Kingston upon Thames","E09000021",2020-04-20,10,454
"Lambeth","E09000022",2020-04-20,15,1088
"Lewisham","E09000023",2020-04-20,14,898
"Merton","E09000024",2020-04-20,13,645
"Newham","E09000025",2020-04-20,9,926
"Redbridge","E09000026",2020-04-20,17,686
"Richmond upon Thames","E09000027",2020-04-20,6,367
"Southwark","E09000028",2020-04-20,11,1165
"Sutton","E09000029",2020-04-20,11,675
"Tower Hamlets","E09000030",2020-04-20,12,605
"Waltham Forest","E09000031",2020-04-20,15,731
"Wandsworth","E09000032",2020-04-20,10,906
"Westminster","E09000033",2020-04-20,4,591
"Barking and Dagenham","E09000002",2020-04-21,14,484
"Barnet","E09000003",2020-04-21,27,1183
"Bexley","E09000004",2020-04-21,15,652
"Brent","E09000005",2020-04-21,20,1321
"Bromley","E09000006",2020-04-21,11,1012
"Camden","E09000007",2020-04-21,7,554
"Croydon","E09000008",2020-04-21,25,1341
"Ealing","E09000009",2020-04-21,21,1031
"Enfield","E09000010",2020-04-21,24,809
"Greenwich","E09000011",2020-04-21,10,656
"Hackney and City of London","E09000012",2020-04-21,5,625
"Hammersmith and Fulham","E09000013",2020-04-21,19,531
"Haringey","E09000014",2020-04-21,11,545
"Harrow","E09000015",2020-04-21,29,883
"Havering","E09000016",2020-04-21,10,652
"Hillingdon","E09000017",2020-04-21,14,731
"Hounslow","E09000018",2020-04-21,22,665
"Islington","E09000019",2020-04-21,4,412
"Kensington and Chelsea","E09000020",2020-04-21,6,441
"Kingston upon Thames","E09000021",2020-04-21,16,470
"Lambeth","E09000022",2020-04-21,13,1101
"Lewisham","E09000023",2020-04-21,30,928
"Merton","E09000024",2020-04-21,13,658
"Newham","E09000025",2020-04-21,12,938
"Redbridge","E09000026",2020-04-21,15,701
"Richmond upon Thames","E09000027",2020-04-21,10,377
"Southwark","E09000028",2020-04-21,18,1183
"Sutton","E09000029",2020-04-21,17,692
"Tower Hamlets","E09000030",2020-04-21,10,615
"Waltham Forest","E09000031",2020-04-21,7,738
"Wandsworth","E09000032",2020-04-21,9,915
"Westminster","E09000033",2020-04-21,3,594
"Barking and Dagenham","E09000002",2020-04-22,9,493
"Barnet","E09000003",2020-04-22,11,1194
"Bexley","E09000004",2020-04-22,18,670
"Brent","E09000005",2020-04-22,17,1338
"Bromley","E09000006",2020-04-22,13,1025
"Camden","E09000007",2020-04-22,9,563
"Croydon","E09000008",2020-04-22,27,1368
"Ealing","E09000009",2020-04-22,15,1046
"Enfield","E09000010",2020-04-22,26,835
"Greenwich","E09000011",2020-04-22,14,670
"Hackney and City of London","E09000012",2020-04-22,8,633
"Hammersmith and Fulham","E09000013",2020-04-22,23,554
"Haringey","E09000014",2020-04-22,7,552
"Harrow","E09000015",2020-04-22,20,903
"Havering","E09000016",2020-04-22,12,664
"Hillingdon","E09000017",2020-04-22,15,746
"Hounslow","E09000018",2020-04-22,9,674
"Islington","E09000019",2020-04-22,3,415
"Kensington and Chelsea","E09000020",2020-04-22,17,458
"Kingston upon Thames","E09000021",2020-04-22,10,480
"Lambeth","E09000022",2020-04-22,16,1117
"Lewisham","E09000023",2020-04-22,7,935
"Merton","E09000024",2020-04-22,8,666
"Newham","E09000025",2020-04-22,16,954
"Redbridge","E09000026",2020-04-22,17,718
"Richmond upon Thames","E09000027",2020-04-22,3,380
"Southwark","E09000028",2020-04-22,5,1188
"Sutton","E09000029",2020-04-22,18,710
"Tower Hamlets","E09000030",2020-04-22,7,622
"Waltham Forest","E09000031",2020-04-22,9,747
"Wandsworth","E09000032",2020-04-22,6,921
"Westminster","E09000033",2020-04-22,2,596
"Barking and Dagenham","E09000002",2020-04-23,11,504
"Barnet","E09000003",2020-04-23,19,1213
"Bexley","E09000004",2020-04-23,14,684
"Brent","E09000005",2020-04-23,17,1355
"Bromley","E09000006",2020-04-23,38,1063
"Camden","E09000007",2020-04-23,12,575
"Croydon","E09000008",2020-04-23,33,1401
"Ealing","E09000009",2020-04-23,17,1063
"Enfield","E09000010",2020-04-23,26,861
"Greenwich","E09000011",2020-04-23,12,682
"Hackney and City of London","E09000012",2020-04-23,8,641
"Hammersmith and Fulham","E09000013",2020-04-23,51,605
"Haringey","E09000014",2020-04-23,13,565
"Harrow","E09000015",2020-04-23,18,921
"Havering","E09000016",2020-04-23,14,678
"Hillingdon","E09000017",2020-04-23,20,766
"Hounslow","E09000018",2020-04-23,15,689
"Islington","E09000019",2020-04-23,8,423
"Kensington and Chelsea","E09000020",2020-04-23,6,464
"Kingston upon Thames","E09000021",2020-04-23,18,498
"Lambeth","E09000022",2020-04-23,23,1140
"Lewisham","E09000023",2020-04-23,15,950
"Merton","E09000024",2020-04-23,10,676
"Newham","E09000025",2020-04-23,17,971
